0	0
1	0
2	0
3	5
4	14
5	14
6	4
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	1
18	5
19	4
20	1
21	0
22	1
23	7
24	0
25	0
26	0
27	0
28	1
29	0
30	0
31	2
32	25
33	78
34	115
35	103
36	33
37	2
38	0
39	0
40	0
41	2
42	15
43	29
44	30
45	9
46	0
47	1
48	0
49	0
50	12
51	51
52	104
53	125
54	92
55	37
56	3
57	0
58	0
59	4
60	20
61	47
62	54
63	31
64	0
65	0
66	0
67	0
68	0
69	0
70	1
71	3
72	5
73	4
74	0
75	0
76	1
77	11
78	14
79	0
80	0
81	0
82	0
83	0
84	0
85	1
86	0
87	0
88	0
89	0
90	1
91	9
92	48
93	51
94	23
95	3
96	0
97	9
98	36
99	49
100	25
101	1
102	0
103	0
104	4
105	19
106	35
107	32
108	9
109	0
110	0
111	5
112	12
113	6
114	0
115	4
116	28
117	69
118	93
119	66
120	8
121	0
122	1
123	1
124	4
125	0
126	0
127	3
128	22
129	13
130	0
131	0
132	22
133	66
134	90
135	33
136	0
137	0
138	0
139	0
140	0
141	0
142	0
143	20
144	110
145	34
146	0
147	0
148	0
149	0
150	0
151	0
152	0
153	0
154	0
155	0
156	0
157	0
158	0
159	898
160	4129
161	8621
162	12721
163	15672
164	17460
165	18862
166	18991
167	18369
168	17311
169	16516
170	15693
171	15604
172	15701
173	15995
174	16101
175	15535
176	14237
177	10800
178	8601
179	8396
180	8830
181	7896
182	6735
183	7375
184	9127
185	9211
186	7309
187	5393
188	4391
189	3927
190	2925
191	1447
192	1019
193	459
194	0
195	0
196	0
197	0
198	0
199	0
200	0
201	4
202	158
203	223
204	56
205	0
206	0
207	0
208	11
209	0
210	0
211	0
212	115
213	240
214	232
215	176
216	156
217	126
218	45
219	0
220	0
221	0
222	0
223	0
224	0
225	34
226	76
227	103
228	75
229	6
230	1
231	0
232	5
233	0
234	5
235	20
236	25
237	12
238	0
239	0
240	1
241	2
242	0
243	1
244	1
245	0
246	0
247	9
248	30
249	40
250	29
251	10
252	0
253	0
254	45
255	191
256	252
257	145
258	14
259	0
260	0
261	0
262	2
263	6
264	11
265	6
266	0
267	0
268	1
269	0
270	0
271	6
272	12
273	1
274	0
275	0
276	4
277	11
278	16
279	8
280	0
281	2
282	0
283	0
284	0
285	0
286	27
287	123
288	158
289	96
290	19
291	0
292	0
293	1
294	3
295	0
296	0
297	0
298	9
299	3
300	9
301	30
302	51
303	30
304	3
305	0
306	7
307	7
308	0
309	1
310	0
311	0
312	1
313	10
314	8
315	2
316	5
317	8
318	102
319	306
320	513
321	624
322	418
323	152
324	20
325	0
326	0
327	5
328	2
329	0
330	0
331	0
332	3
333	3
334	1
335	2
336	4
337	2
338	3
339	8
340	3
341	0
342	0
343	0
344	4
345	0
346	0
347	0
348	1
349	17
350	39
351	38
352	20
353	2
354	0
355	3
356	2
357	0
358	0
359	1
360	1
361	2
362	2
363	1
364	0
365	1
366	0
367	0
368	1
369	0
370	0
371	1
372	1
373	0
374	1
