0	6.9144
1	1.762
2	0.3048
3	2
4	6.1524
5	6.6096
6	5.524
7	4.286
8	3.5908
9	2.9812
10	1.9144
11	0.1524
12	0
13	0
14	0
15	1.1524
16	4.3048
17	6.4572
18	5.4572
19	2.3048
20	0
21	0
22	0
23	0
24	0.3048
25	1.524
26	1.8288
27	1.524
28	0.9144
29	1.6096
30	4.4572
31	5.3048
32	4.3048
33	2.4572
34	0.6096
35	0.4572
36	0
37	0
38	0
39	0
40	0.8476
41	2.5428
42	3.5428
43	4.3904
44	5.238
45	5.238
46	3.5428
47	2.5428
48	1.6952
49	0.8476
50	0
51	0
52	1
53	4
54	4.8476
55	5.6952
56	8.6952
57	11.5428
58	10.5428
59	5.6952
60	1.8476
61	0.1524
62	0.1524
63	0.1524
64	3
65	8.5428
66	11.238
67	11.0856
68	8.0856
69	4.5428
70	3
71	3.3048
72	3.4572
73	3.1524
74	0
75	0
76	0
77	0.3048
78	3.9144
79	5.3716
80	2.2192
81	0.4572
82	1.8476
83	12.6284
84	26.2568
85	29.1044
86	20.0188
87	6.3904
88	0
89	1.3048
90	10.3716
91	17.9812
92	15.8288
93	9.9144
94	10.5428
95	15.7808
96	17.6284
97	14.7808
98	17.1712
99	25.2568
100	30.4092
101	22.7808
102	11.6952
103	13.0856
104	35.2568
105	58.3424
106	59.952
107	38.6284
108	16.3904
109	12.0856
110	21.238
111	31.3048
112	31.1336
113	23.8956
114	13.5908
115	5.8288
116	4.3716
117	16.6764
118	44.9812
119	75.8288
120	95.0668
121	97.1524
122	95.3236
123	99.7996
124	107.3424
125	100.1712
126	76.4572
127	56.2192
128	63
129	93.6284
130	132.476
131	163.3904
132	182.6952
133	195.3904
134	208.0856
135	225.1524
136	252.6096
137	285.8476
138	320.476
139	361.8476
140	440.1148
141	585.6012
142	783.5448
143	971.6408
144	1090.8892
145	1128.4612
146	1110.3756
147	1065.4132
148	1016.9456
149	966.6972
150	899.8684
151	836.5448
152	865.288
153	1084.8788
154	1483.8412
155	1943.0228
156	2338.4612
157	2604.9748
158	2714.192
159	2657.7516
160	2465.188
161	2194.6828
162	1905.8832
163	1648.0836
164	1458.3028
165	1338.1316
166	1259.7892
167	1209.8372
168	1199.38
169	1211.332
170	1188.5032
171	1103.7224
172	989.2276
173	892.6472
174	825.238
175	775.3236
176	734.5136
177	696.1608
178	655.618
179	615.6472
180	587.5052
181	578.62
182	580.858
183	581.5908
184	575.0856
185	569.0188
186	570.476
187	581.0188
188	591.4092
189	581.476
190	544.6764
191	505.2672
192	498.2672
193	523.9812
194	535.3904
195	501.0188
196	445.8664
197	420.9332
198	438.762
199	466.9812
200	477.2192
201	468.9332
202	448.714
203	410.8476
204	357.5052
205	304.096
206	263.1816
207	235.5908
208	217.762
209	205.6764
210	190.6576
211	174.1148
212	164.5908
213	166.6096
214	176.3904
215	184.0856
216	190.1712
217	197.1044
218	215.6472
219	256.2568
220	303.238
221	326.524
222	314.7432
223	293.8288
224	297.6952
225	323.7808
226	348.3904
227	360
228	358
229	338.0668
230	296.4196
231	241.0772
232	194.4488
233	170.3152
234	161.9624
235	157.4572
236	153.3236
237	156.2568
238	171.5616
239	199.476
240	232.8476
241	258.3716
242	264.5052
243	248.4864
244	226.9436
245	219.2672
246	232.762
247	247.0188
248	242.4948
249	227.666
250	238.7704
251	283.8748
252	340.7412
253	378.1984
254	391.9416
255	391.2088
256	380.1712
257	364.9144
258	352.4384
259	347.048
260	353.7432
261	378.286
262	428.1336
263	501.7432
264	586.3528
265	666.81
266	733.9624
267	790.286
268	819.1712
269	784.142
270	681.9416
271	573.0084
272	532.5804
273	558.524
274	588.0104
275	595.43
276	614.478
277	670.5448
278	742.0208
279	782.43
280	767.144
281	707.5532
282	632.5052
283	561.9144
284	502.3236
285	445.4948
286	394.7328
287	360.2568
288	353.8476
289	375.6764
290	409.9812
291	438.2192
292	450.0856
293	458.7328
294	483.6848
295	521.8372
296	543.0376
297	528.1524
298	500.5908
299	504.3716
300	553.3236
301	633.5804
302	722.1232
303	794.6472
304	829.238
305	828.286
306	830.7244
307	867.0104
308	923.2964
309	969.8204
310	1014.4488
311	1104.0292
312	1268.3048
313	1471.476
314	1650.4572
315	1781.8768
316	1893.382
317	2001.2964
318	2059.4676
319	2000.3528
320	1810.1712
321	1539.7516
322	1256.4656
323	1007.6848
324	810.4948
325	672.762
326	593.3528
327	559.5052
328	542.6764
329	502
330	430.238
331	359.9332
332	327.3236
333	324.3424
334	311.3612
335	269.142
336	215.5992
337	181.9708
338	176.5616
339	180.3048
340	172.6764
341	146.0668
342	114.6952
343	97.7808
344	100.7808
345	110.3904
346	112.8476
347	95.9144
348	63.6764
349	36.3716
350	31
351	45.9332
