0	93.2798
1	93.9562
2	84.6618
3	79.0292
4	90.0584
5	113.4112
6	131.764
7	131.073
8	120.0146
9	118.2944
10	134.618
11	156.9854
12	179.6764
13	215
14	268.6326
15	324.2798
16	368.3236
17	411.073
18	468.4842
19	538.5134
20	609.8078
21	724.309
22	993.3552
23	1562.6666
24	2526.7274
25	3835.6982
26	5219.2846
27	6226.0754
28	6448.528
29	5815.7908
30	4651.4672
31	3440.6594
32	2529.1898
33	1997.0876
34	1723.9562
35	1544.7664
36	1379.2384
37	1237.1216
38	1127.4014
39	1015.3722
40	877.7104
41	749.4306
42	671.2384
43	634.7956
44	605.073
45	566.6594
46	537.0998
47	547.3358
48	611.455
49	728.2944
50	870.927
51	992.2798
52	1040.6326
53	1004.0292
54	921.146
55	840.9246
56	785.9976
57	745.7324
58	697.1436
59	623.202
60	532.1728
61	447.7324
62	384.9246
63	341.146
64	322.0876
65	342.073
66	388.0876
67	412.4404
68	374.764
69	295.0146
70	238.2068
71	262.7372
72	366.2968
73	505.2384
74	650.5474
75	795.5328
76	930.18
77	1016.489
78	1020.1362
79	928.8272
80	774.9002
81	608.6642
82	478.0608
83	400.7518
84	361.7372
85	334.399
86	298.1192
87	254.5742
88	217.0146
89	195.0292
90	188.6034
91	196.8102
92	223.4136
93	260.781
94	286.1922
95	279.2798
96	250.3674
97	224.7786
98	215.8224
99	209.4842
100	188.7786
101	156.3966
102	129.0438
103	111.0438
104	99.382
105	92.382
106	97.7056
107	116.3382
108	139.2944
109	154.2798
110	161.2944
111	163.6618
112	167.0146
113	170.0146
114	161.691
115	143.0584
116	138.073
117	167.0438
118	218.6326
119	254.5742
120	250.5888
121	217.2944
122	180.9854
123	163.6326
124	162.9416
125	162.9416
126	154.618
127	147.3236
128	157.7202
129	181.8078
130	198.5426
131	199.2336
132	193.8808
133	187.8224
134	177.4112
135	155.3674
136	130.382
137	120.4258
138	134.4696
139	160.1606
140	177.837
141	188.146
142	208.7348
143	241.618
144	256.8686
145	235.1922
146	200.5742
147	186.9854
148	205.7056
149	251.0438
150	320.0146
151	396.9854
152	447.9708
153	446.9854
154	412.3382
155	376.0438
156	353.7202
157	343.3236
158	355.1922
159	405.7518
160	492.399
161	599.781
162	725.8102
163	877.4574
164	1033.1046
165	1143.7372
166	1177.0024
167	1136.562
168	1044.8418
169	920.9002
170	787.6788
171	666.4282
172	563.1338
173	473.8394
174	404.9124
175	363.309
176	339.0146
177	317.0438
178	298.0876
179	294.4842
180	309.5426
181	323.5572
182	320.1898
183	297.4842
184	264.8078
185	240.8224
186	241.1606
187	267.8078
188	297.1022
189	301.7494
190	275.7348
191	245.0292
192	238.309
193	263.9416
194	307.9562
195	356.691
196	403.455
197	446.2044
198	487.2336
199	533.8662
200	583.5134
201	628.5864
202	672.747
203	732.893
204	812.5986
205	883.1582
206	910.3066
207	892.8224
208	861.8224
209	868.3066
210	1007.5256
211	1471.4648
212	2490.8152
213	4076.7982
214	5806.7836
215	6973.876
216	7063.2506
217	6129.36
218	4663.6422
219	3210.1118
220	2087.1678
221	1364.562
222	962.8248
223	764.2944
224	665.6618
225	593.6618
226	509.0292
227	409.7202
228	317.691
229	258.9416
230	238.8832
231	244.236
232	251.9416
233	238.6034
234	207.2214
235	176.5012
236	160.8248
237	154.5158
238	146.8978
239	128.6034
240	104.618
241	85.618
242	78.9416
243	80.6034
244	81.2798
245	82.2944
246	84.618
247	83.2652
248	69.9124
249	47.5888
250	31.2944
251	25.6764
252	23.3674
253	13.7202
254	5.7056
255	3.3674
256	8.0292
257	13.6764
258	11.6764
259	2.6764
260	0
261	0.3382
262	5.7202
263	17.0876
264	20.4258
265	13.3966
266	2.691
267	0.3382
268	1.9854
269	6.6472
270	9.309
271	8.309
272	6.3236
273	3.3382
274	1.0146
275	1.6764
276	3.3382
277	3.3382
278	2
279	0
280	0
281	0
282	0
283	0
284	0
285	0
286	0
287	0.6618
288	4.3236
289	8.9854
290	9.9854
291	6.6618
292	2
293	0
294	0
295	0
296	0
297	0
298	0
299	1.6618
300	5.3236
301	7.9854
302	6.3236
303	3.6618
304	0
305	0
306	0
307	0
308	0
309	0
310	0
311	0
312	0.3382
313	0.3382
314	1.3382
315	1.3382
316	0
317	0
318	0
319	0
320	0.3382
321	0
322	0
323	0
324	0
325	0
326	0
327	0
328	0
329	0
330	0
331	0
332	0
333	0
334	0
335	0
336	0
337	0
338	0
339	0.3382
340	0
341	0
342	0
343	0
344	0
345	0
346	0
347	0
348	0
349	0
350	0
351	0.3382
