0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	0
21	2
22	2
23	1
24	0
25	0
26	0
27	0
28	0
29	0
30	0
31	0
32	0
33	0
34	0
35	0
36	0
37	0
38	0
39	1
40	3
41	4
42	2
43	0
44	0
45	1
46	6
47	9
48	6
49	1
50	0
51	0
52	0
53	0
54	1
55	1
56	1
57	0
58	0
59	0
60	0
61	0
62	0
63	0
64	0
65	0
66	0
67	0
68	0
69	0
70	0
71	0
72	0
73	0
74	0
75	0
76	2
77	5
78	6
79	5
80	2
81	0
82	0
83	0
84	1
85	2
86	2
87	1
88	0
89	0
90	2
91	4
92	4
93	1
94	0
95	1
96	6
97	12
98	9
99	2
100	0
101	1
102	4
103	5
104	5
105	7
106	10
107	12
108	17
109	33
110	52
111	60
112	47
113	28
114	29
115	49
116	64
117	60
118	52
119	56
120	74
121	97
122	121
123	135
124	134
125	129
126	134
127	151
128	173
129	191
130	210
131	237
132	267
133	281
134	282
135	291
136	311
137	323
138	334
139	382
140	476
141	611
142	750
143	923
144	1208
145	1628
146	2120
147	2562
148	2891
149	3175
150	3480
151	3785
152	3993
153	4030
154	4039
155	4061
156	4058
157	4020
158	3970
159	3933
160	3904
161	3899
162	4015
163	4276
164	4487
165	4536
166	4476
167	4382
168	4270
169	4178
170	4101
171	4119
172	4181
173	4271
174	4366
175	4388
176	4244
177	4068
178	3860
179	3583
180	3236
181	2886
182	2614
183	2384
184	2087
185	1695
186	1277
187	929
188	677
189	520
190	433
191	370
192	319
193	303
194	305
195	293
196	258
197	223
198	207
199	209
200	210
201	191
202	153
203	123
204	121
205	130
206	125
207	106
208	94
209	102
210	109
211	100
212	82
213	73
214	75
215	74
216	56
217	32
218	16
219	12
220	13
221	8
222	3
223	2
224	3
225	2
226	1
227	4
228	11
229	16
230	15
231	10
232	5
233	5
234	7
235	7
236	4
237	1
238	0
239	0
240	1
241	0
242	0
243	0
244	0
245	0
246	0
247	0
248	0
249	0
250	0
251	0
252	0
253	1
254	5
255	6
256	4
257	1
258	0
259	0
260	0
261	0
262	0
263	0
264	0
265	0
266	1
267	2
268	1
269	0
270	0
271	1
272	4
273	4
274	2
275	0
276	0
277	0
278	0
279	0
280	0
281	0
282	0
283	0
284	0
285	0
286	0
287	0
288	0
289	0
290	0
291	0
292	0
293	0
294	0
295	0
296	0
297	0
298	0
299	0
300	0
301	0
302	0
303	0
304	0
305	0
306	0
307	0
308	0
309	0
310	0
311	0
312	0
313	0
314	1
315	1
316	0
317	0
318	0
319	0
320	0
321	0
322	0
323	0
324	0
325	0
326	0
327	0
328	0
329	0
330	0
331	0
332	0
333	0
334	0
335	0
336	0
337	0
338	0
339	0
340	0
341	0
342	0
343	0
344	0
345	0
346	0
347	0
348	0
349	0
350	0
351	0
