0	0
1	0
2	0
3	0
4	0
5	2
6	4.2046
7	5.6138
8	11.023
9	17.8184
10	17.4092
11	10
12	4.3862
13	3.977
14	5.977
15	9.7724
16	12.7724
17	13.1816
18	9.1816
19	5.5908
20	5.7954
21	7
22	6.6138
23	3.8184
24	1.2046
25	0
26	0
27	0
28	0
29	0.7954
30	0.7954
31	0.7954
32	1.5908
33	2.3862
34	3.1816
35	1.5908
36	2.5908
37	5.2046
38	6.2046
39	6.5908
40	7.3862
41	9.5908
42	8
43	3.2046
44	0
45	0
46	1.7954
47	8.1816
48	10.3862
49	7.5908
50	1.7954
51	0
52	0
53	0
54	1
55	3.2046
56	4
57	1.5908
58	0
59	0
60	1
61	1.7954
62	1.7954
63	0
64	0
65	1
66	1
67	1
68	1.2046
69	1.4092
70	0.6138
71	0.2046
72	0
73	0
74	0
75	0.2046
76	4.2046
77	8.2046
78	9.2046
79	6.4092
80	3.2046
81	0.2046
82	0
83	0
84	0
85	0
86	0
87	0
88	0
89	0
90	2
91	4.2046
92	3.6138
93	1.4092
94	0.2046
95	0
96	0
97	0.2046
98	0.7954
99	0.7954
100	0.7954
101	0
102	0
103	0
104	0
105	2.7954
106	8.7954
107	11.7954
108	8.7954
109	5
110	7
111	10
112	9
113	4.2046
114	0.2046
115	0
116	0
117	0
118	0
119	1.5908
120	4.3862
121	5.977
122	4.1816
123	1.5908
124	0
125	0
126	0.2046
127	0.6138
128	0.6138
129	0.4092
130	1.6138
131	1.8184
132	3.4092
133	4.5908
134	4.1816
135	4.1816
136	9.3632
137	12.954
138	10.954
139	4.7724
140	3.3862
141	6.1816
142	7.977
143	6.977
144	3.5908
145	1
146	0
147	0
148	0.2046
149	5.7954
150	11.2046
151	10.6138
152	5.4092
153	1
154	0
155	0
156	0.4092
157	3.4322
158	4.8414
159	2.2276
160	0.2046
161	1
162	4.5908
163	6.3862
164	5.1816
165	3.3862
166	0.7954
167	0
168	0.2046
169	4.6138
170	9.6138
171	8.8184
172	4.6138
173	2.4092
174	2.6138
175	3.6138
176	2.4092
177	0.2046
178	0
179	0.2046
180	0.6138
181	0.4092
182	0
183	0
184	2
185	8.7954
186	10.7954
187	6.7954
188	1.7954
189	0
190	0
191	1.7954
192	7.7954
193	11.7954
194	9.5908
195	3.7954
196	0.2046
197	0.6138
198	0.4092
199	0
200	0
201	0
202	0
203	0.4092
204	0.2046
205	0
206	0
207	10.3862
208	22.977
209	29.977
210	33.1586
211	42.5448
212	64.3402
213	86.3632
214	102.7724
215	124.7724
216	157.7724
217	198.7724
218	243.5678
219	298.931
220	391.6804
221	597.5654
222	969.1768
223	1423.425
224	1782.425
225	1930.0182
226	1888.885
227	1717.2736
228	1474.9334
229	1219.7288
230	995.138
231	829.5472
232	743.2966
233	745.5908
234	831.4528
235	979.3378
236	1152.2918
237	1319.701
238	1477.3148
239	1599.724
240	1645.9056
241	1615.8596
242	1540.4274
243	1423.4734
244	1283.5884
245	1125.7494
246	963.046
247	817.2046
248	715.2942
249	657.2252
250	629.2022
251	612.1792
252	626.1792
253	700.4528
254	808.4092
255	871.2966
256	837.6138
257	720.0206
258	582.4964
259	478.9746
260	427.3632
261	427.8874
262	454.7058
263	469.6828
264	472.6598
265	505.4092
266	569.2712
267	606.9286
268	609.4504
269	617.2688
270	646.5654
271	664.6574
272	662.885
273	669.2482
274	687.793
275	672.9746
276	591.2252
277	480.2942
278	415.7034
279	427.885
280	477.908
281	521.977
282	562.2046
283	600.7954
284	610.5908
285	578.7724
286	530.5678
287	488.2046
288	449.6828
289	425.7288
290	429.3196
291	444.4782
292	435.6598
293	397.8874
294	360.5242
295	352.3196
296	373.8874
297	412.8644
298	471.046
299	579.954
300	772.3838
301	1023.0412
302	1261.609
303	1427.4274
304	1497.4504
305	1465.4964
306	1328.2022
307	1138.3172
308	995.7724
309	955.3862
310	979.7724
311	992.908
312	958.5884
313	881.724
314	797.1792
315	757.3172
316	788.8414
317	840.092
318	822.2736
319	757.6598
320	743.6828
321	828.2966
322	975.115
323	1180.5266
324	1534.4418
325	2108.2674
326	2868.6584
327	3642.8606
328	4125.9636
329	3986.1998
330	3168.6684
331	2047.2822
332	1120.9468
333	633.1562
334	478.7034
335	438.4988
336	397.2942
337	364.0896
338	341.0666
339	307.0436
340	258.0436
341	211.7034
342	180.977
343	166.6138
344	164.4092
345	162
346	147
347	131.5908
348	127.3862
349	124.7954
350	113.7954
351	105.7724
