frame_pos	peakXm1	peakX	peakXp1	peak.amp.m1	peak.amp	peak.amp.p1
11.0	-0.029333333333333343	-0.02893150684931508	-0.028529680365296815	1397.746	2001.0376	1917.5846
11.0	0.02852968036529681	0.028931506849315072	0.029333333333333336	1720.0	2000.6513	1956.0705
12.0	-0.029735159817351607	-0.029333333333333343	-0.02893150684931508	2181.7433	2321.8448	2176.2703
12.0	0.028931506849315072	0.029333333333333336	0.0297351598173516	2825.5885	3157.0984	2871.4337
13.0	-0.02973515981735161	-0.029333333333333343	-0.02893150684931508	2480.8715	2547.5995	2293.2282
13.0	0.028931506849315072	0.029333333333333336	0.0297351598173516	1948.5749	2327.7786	2257.5604
14.0	-0.029936073059360736	-0.02953424657534247	-0.029132420091324208	1507.4713	1673.2488	1669.5502
14.0	0.02913242009132421	0.029534246575342475	0.02993607305936074	1554.445	1777.6136	1753.2058
15.0	-0.03013698630136987	-0.029735159817351604	-0.02933333333333334	1750.3977	2020.5879	1947.3133
15.0	0.029333333333333343	0.029735159817351607	0.03013698630136987	1914.3026	1950.1301	1637.3203
16.0	-0.02993607305936074	-0.02953424657534247	-0.029132420091324208	1635.1709	1660.6582	1481.2461
16.0	0.029132420091324197	0.029534246575342475	0.02993607305936074	1904.337	1980.4422	1643.3213
17.0	-0.0297351598173516	-0.029333333333333333	-0.02893150684931507	1802.791	1924.0414	1772.9689
17.0	0.028931506849315072	0.029333333333333336	0.029735159817351614	1953.4127	2043.3541	1643.6667
18.0	-0.029333333333333336	-0.02893150684931507	-0.028529680365296805	2009.063	2024.5998	1773.5309
18.0	0.02852968036529681	0.028931506849315072	0.029333333333333336	1781.3267	1966.5566	1797.4399
19.0	-0.028931506849315072	-0.028529680365296805	-0.02812785388127854	1823.6705	2001.6072	1820.6201
19.0	0.028127853881278544	0.02852968036529681	0.028931506849315072	1763.7191	1860.0844	1653.7614
20.0	-0.028328767123287673	-0.02792694063926941	-0.027525114155251145	2060.5448	2322.0	2187.61
20.0	0.02752511415525115	0.027926940639269413	0.028328767123287676	2509.0044	2807.6384	2503.8264
21.0	-0.027726027397260277	-0.027324200913242013	-0.026922374429223746	2204.6017	2499.5389	2409.0317
21.0	0.026922374429223753	0.027324200913242017	0.02772602739726028	1690.4761	1829.3153	1718.3769
22.0	-0.026721461187214614	-0.02631963470319635	-0.025917808219178086	2341.7049	2415.6372	2267.5132
22.0	0.025917808219178093	0.026319634703196357	0.02672146118721462	1224.7067	1437.4492	1425.7876
23.0	-0.026118721461187218	-0.025716894977168954	-0.025315068493150687	2435.7291	2729.4697	2621.7793
23.0	0.025315068493150697	0.02571689497716896	0.026118721461187225	1316.3392	1428.9818	1346.3832
24.0	-0.02571689497716896	-0.025315068493150693	-0.02491324200913243	2064.5216	2340.2229	2271.2536
24.0	0.024913242009132412	0.02531506849315069	0.025716894977168954	1525.5858	1704.9323	1578.8592
25.0	-0.025315068493150693	-0.02491324200913243	-0.024511415525114166	2119.1305	2318.108	2120.1865
25.0	0.02451141552511415	0.024913242009132426	0.02531506849315069	1991.8065	2001.289	1700.1095
26.0	-0.02491324200913243	-0.024511415525114162	-0.024109589041095898	2191.2638	2340.4429	2038.7164
26.0	0.024109589041095884	0.024511415525114162	0.024913242009132426	1745.6352	1805.9935	1599.4105
27.0	-0.024712328767123294	-0.02431050228310503	-0.023908675799086766	1990.5484	2347.9376	2305.4498
27.0	0.023908675799086752	0.02431050228310503	0.024712328767123294	1836.6931	1838.1219	1588.4282
28.0	-0.02431050228310503	-0.023908675799086763	-0.0235068493150685	2088.9929	2308.323	2110.0813
28.0	0.02350684931506849	0.023908675799086766	0.02431050228310503	2404.3468	2442.8396	2031.019
29.0	-0.023908675799086763	-0.0235068493150685	-0.023105022831050235	2067.7511	2179.712	1951.2382
29.0	0.023105022831050225	0.023506849315068502	0.023908675799086766	2190.066	2335.2019	2128.8103
30.0	-0.023506849315068506	-0.02310502283105024	-0.022703196347031974	2028.1412	2178.8382	2085.366
30.0	0.022703196347031954	0.02310502283105023	0.023506849315068495	2340.2112	2778.4154	2754.9576
31.0	-0.022904109589041106	-0.02250228310502284	-0.022100456621004575	1990.2331	2024.2504	1745.4138
31.0	0.022100456621004558	0.022502283105022836	0.0229041095890411	1819.4506	2089.4211	1971.1567
32.0	-0.023105022831050235	-0.02270319634703197	-0.022301369863013707	2088.095	2156.1408	1846.3875
32.0	0.022301369863013704	0.022703196347031968	0.02310502283105023	2292.3574	2294.1264	1978.0109
33.0	-0.023105022831050235	-0.02270319634703197	-0.022301369863013707	1867.4502	2136.0338	2011.5159
33.0	0.022301369863013704	0.022703196347031968	0.02310502283105023	2292.844	2369.1015	1983.5836
34.0	-0.022904109589041103	-0.02250228310502284	-0.022100456621004575	1738.5303	2138.6442	2106.5008
34.0	0.02210045662100457	0.022502283105022836	0.0229041095890411	2058.3524	2446.5959	2408.5492
35.0	-0.022904109589041103	-0.022502283105022836	-0.02210045662100457	2012.3852	2313.1076	2076.6763
35.0	0.02210045662100457	0.022502283105022836	0.0229041095890411	2339.7656	2422.7368	2017.2469
36.0	-0.0229041095890411	-0.022502283105022836	-0.02210045662100457	2002.7783	2443.4994	2287.1949
36.0	0.02210045662100457	0.022502283105022836	0.0229041095890411	2486.0	2762.8168	2485.0898
37.0	-0.0229041095890411	-0.022502283105022836	-0.022100456621004568	1992.1235	2231.6164	1999.0937
37.0	0.02210045662100457	0.022502283105022836	0.0229041095890411	1992.6306	2332.7828	2281.7465
38.0	-0.02310502283105023	-0.022703196347031964	-0.0223013698630137	2023.065	2106.1461	1683.302
38.0	0.022301369863013704	0.022703196347031968	0.02310502283105023	2170.513	2395.6136	2131.4058
39.0	-0.023305936073059363	-0.022904109589041096	-0.022502283105022832	1773.6957	2238.9236	2143.114
39.0	0.022502283105022836	0.0229041095890411	0.023305936073059363	1711.8423	2087.9236	2086.4461
40.0	-0.023506849315068492	-0.023105022831050228	-0.022703196347031964	1974.892	1983.676	1612.0328
40.0	0.022703196347031968	0.02310502283105023	0.023506849315068495	2046.0424	2173.488	1871.5768
41.0	-0.023707762557077624	-0.02330593607305936	-0.022904109589041096	2000.143	2016.4315	1621.7201
41.0	0.0229041095890411	0.023305936073059363	0.023707762557077627	2215.4168	2411.5943	2097.5832
42.0	-0.023908675799086756	-0.023506849315068492	-0.023105022831050228	1944.9833	2138.0323	1877.0012
42.0	0.02310502283105023	0.023506849315068495	0.023908675799086773	2042.1412	2168.2847	1960.3182
43.0	-0.024109589041095895	-0.02370776255707763	-0.023305936073059367	1821.2123	2030.7904	1823.1617
43.0	0.023305936073059356	0.023707762557077634	0.024109589041095898	1994.0713	2150.0822	1952.5944
44.0	-0.024310502283105027	-0.023908675799086763	-0.0235068493150685	1846.0677	2081.9962	1889.8233
44.0	0.023506849315068502	0.023908675799086766	0.02431050228310503	1783.0602	1930.9662	1714.8346
45.0	-0.02451141552511416	-0.024109589041095895	-0.02370776255707763	1650.2783	1758.2433	1558.3314
45.0	0.023707762557077634	0.024109589041095898	0.024511415525114162	1890.2363	2036.0531	1829.993
46.0	-0.024913242009132426	-0.02451141552511416	-0.024109589041095895	1437.3626	1730.1988	1727.3536
46.0	0.024109589041095898	0.024511415525114162	0.024913242009132426	1914.871	1923.9818	1573.2566
47.0	-0.024913242009132426	-0.02451141552511416	-0.024109589041095895	1410.6443	1634.4362	1629.9955
47.0	0.024109589041095898	0.024511415525114162	0.024913242009132426	1764.0291	1969.8501	1909.6018
48.0	-0.025114155251141558	-0.024712328767123294	-0.024310502283105027	1547.231	1632.8086	1517.5722
48.0	0.02431050228310503	0.024712328767123294	0.025114155251141558	1704.1299	1912.0144	1879.0957
49.0	-0.025515981735159822	-0.025114155251141558	-0.024712328767123294	1318.7086	1444.3743	1439.5579
49.0	0.024712328767123294	0.025114155251141558	0.025515981735159822	1773.372	1820.4832	1640.2601
50.0	-0.025716894977168957	-0.02531506849315069	-0.024913242009132426	1656.104	1756.191	1684.86
50.0	0.024913242009132426	0.02531506849315069	0.025716894977168954	1673.822	1885.411	1806.798
51.0	-0.02611872146118722	-0.025716894977168957	-0.02531506849315069	1369.7563	1452.5595	1386.7098
51.0	0.02531506849315069	0.025716894977168954	0.026118721461187218	1536.1037	1557.7307	1372.0934
52.0	-0.02611872146118722	-0.025716894977168957	-0.02531506849315069	1354.4234	1359.8893	1226.987
52.0	0.02531506849315069	0.025716894977168954	0.026118721461187218	1384.8569	1493.023	1364.5147
53.0	-0.026520547945205485	-0.02611872146118722	-0.025716894977168957	1542.883	1604.3912	1552.1536
53.0	0.025716894977168954	0.026118721461187218	0.026520547945205482	1535.8629	1542.49	1386.5357
54.0	-0.02672146118721462	-0.026319634703196353	-0.02591780821917809	1321.6733	1429.6324	1403.1015
54.0	0.025917808219178086	0.02631963470319635	0.026721461187214614	1431.3676	1527.6943	1497.021
55.0	-0.026721461187214614	-0.02631963470319635	-0.025917808219178082	1565.8993	1655.5779	1598.8035
55.0	0.025917808219178093	0.026319634703196357	0.02672146118721462	1426.0479	1537.4069	1487.4069
56.0	-0.026922374429223746	-0.026520547945205482	-0.026118721461187218	1452.2728	1589.1723	1552.8278
56.0	0.026118721461187225	0.02652054794520549	0.026922374429223753	1549.8565	1658.4642	1632.6747
57.0	-0.02712328767123288	-0.026721461187214614	-0.02631963470319635	1691.0875	1703.0583	1530.8749
57.0	0.026319634703196357	0.02672146118721462	0.027123287671232885	1589.4675	1597.6363	1438.4026
58.0	-0.02712328767123288	-0.026721461187214614	-0.02631963470319635	1755.155	1790.6542	1683.0122
58.0	0.026319634703196357	0.02672146118721462	0.027123287671232885	1355.8156	1387.7188	1257.1212
59.0	-0.02712328767123288	-0.026721461187214617	-0.02631963470319635	1333.7782	1415.4471	1397.0
59.0	0.026319634703196357	0.02672146118721462	0.027123287671232885	1310.4949	1377.3788	1346.6997
60.0	-0.027324200913242013	-0.02692237442922375	-0.026520547945205485	1576.8308	1660.6056	1621.2536
60.0	0.02652054794520549	0.026922374429223753	0.027324200913242017	1393.38	1535.2112	1524.3664
61.0	-0.02752511415525115	-0.02712328767123288	-0.026721461187214617	1290.8044	1357.2294	1338.7882
61.0	0.02672146118721462	0.027123287671232885	0.02752511415525115	1459.3411	1541.6764	1522.5646
62.0	-0.02752511415525115	-0.02712328767123288	-0.026721461187214617	1473.348	1593.4975	1577.1182
62.0	0.02672146118721462	0.027123287671232885	0.02752511415525115	1972.4222	2193.9543	2093.0726
63.0	-0.02832876712328768	-0.027926940639269416	-0.02752511415525115	1394.9597	1445.483	1428.1948
63.0	0.02752511415525115	0.027926940639269413	0.028328767123287676	1766.332	1952.3302	1874.9487
64.0	-0.028127853881278548	-0.02772602739726028	-0.027324200913242017	1655.1168	1807.6198	1791.68
64.0	0.027324200913242017	0.02772602739726028	0.028127853881278544	1580.1456	1582.2406	1442.2755
65.0	-0.028127853881278548	-0.02772602739726028	-0.027324200913242017	1854.1958	2127.4564	2102.3554
65.0	0.027324200913242017	0.02772602739726028	0.028127853881278544	1685.6041	1788.8728	1626.0829
66.0	-0.027926940639269416	-0.02752511415525115	-0.027123287671232885	2075.6032	2100.3458	1898.1672
66.0	0.027123287671232885	0.02752511415525115	0.027926940639269413	1681.7087	1836.7312	1790.6523
67.0	-0.028730593607305944	-0.02832876712328768	-0.027926940639269416	2318.4767	2334.6047	2276.3015
67.0	0.027926940639269413	0.028328767123287676	0.02873059360730594	2002.695	2078.0159	1842.3841
68.0	-0.02832876712328768	-0.027926940639269416	-0.027525114155251152	3026.4979	3095.439	2778.2195
68.0	0.02752511415525115	0.027926940639269413	0.028328767123287676	1474.2902	1616.1228	1586.2784
69.0	-0.02832876712328768	-0.027926940639269416	-0.027525114155251152	2031.6139	2209.5313	2092.8461
69.0	0.027525114155251135	0.027926940639269413	0.028328767123287676	1645.117	1722.9455	1695.3211
70.0	-0.02832876712328768	-0.027926940639269416	-0.027525114155251152	2022.61	2270.3708	2245.8876
70.0	0.027525114155251135	0.027926940639269413	0.028328767123287676	2065.7848	2213.7262	2124.7896
71.0	-0.028328767123287676	-0.02792694063926941	-0.027525114155251145	2266.883	2476.4827	2430.1658
71.0	0.02752511415525114	0.027926940639269406	0.028328767123287683	1509.5157	1586.6823	1546.6827
72.0	-0.028328767123287676	-0.02792694063926941	-0.027525114155251145	2056.7246	2206.1109	2182.8717
72.0	0.02752511415525114	0.027926940639269406	0.028328767123287683	2087.7654	2387.937	2336.224
73.0	-0.02812785388127854	-0.027726027397260277	-0.027324200913242013	2433.1714	2675.7691	2535.4878
73.0	0.02732420091324201	0.027726027397260274	0.02812785388127855	2248.1443	2253.8444	1939.9932
74.0	-0.02792694063926941	-0.027525114155251145	-0.02712328767123288	2836.8136	3125.9618	3024.5939
74.0	0.027123287671232878	0.02752511415525114	0.027926940639269406	1847.3004	1932.5605	1895.0
75.0	-0.02792694063926941	-0.027525114155251145	-0.02712328767123288	3262.926	3450.32	3236.609
75.0	0.027123287671232878	0.02752511415525114	0.027926940639269406	1539.8135	1549.0745	1462.198
76.0	-0.027525114155251145	-0.02712328767123288	-0.026721461187214617	2737.8834	2986.9548	2692.7599
76.0	0.026721461187214614	0.027123287671232878	0.02752511415525114	1875.7594	1898.0711	1609.8894
77.0	-0.027726027397260277	-0.027324200913242013	-0.02692237442922375	3761.4801	4488.3551	4350.9472
77.0	0.026922374429223746	0.02732420091324201	0.027726027397260274	2869.8556	3104.1386	2815.3886
78.0	-0.027324200913242013	-0.02692237442922375	-0.026520547945205485	2863.9893	3139.8683	3005.4929
78.0	0.026520547945205482	0.026922374429223746	0.02732420091324201	2350.977	2550.9346	2322.4364
79.0	-0.026721461187214614	-0.02631963470319635	-0.025917808219178086	3202.2092	3289.4241	3003.5807
79.0	0.025917808219178086	0.02631963470319635	0.026721461187214614	2558.8701	3034.6628	2941.2292
80.0	-0.026520547945205482	-0.026118721461187218	-0.025716894977168954	3314.192	3463.2624	3257.1168
80.0	0.025716894977168954	0.026118721461187218	0.026520547945205482	1889.648	2087.7472	1972.3632
81.0	-0.026118721461187218	-0.025716894977168954	-0.025315068493150687	2894.3035	2958.433	2628.9318
81.0	0.02531506849315069	0.025716894977168954	0.026118721461187218	1565.0466	1718.3512	1648.0414
82.0	-0.025917808219178086	-0.02551598173515982	-0.025114155251141555	2778.2982	3414.8184	3401.6014
82.0	0.025114155251141558	0.025515981735159822	0.025917808219178086	2257.1998	2441.4797	2171.7312
83.0	-0.02551598173515982	-0.025114155251141555	-0.02471232876712329	2041.3843	2125.0902	1843.7365
83.0	0.024712328767123294	0.025114155251141558	0.025515981735159822	1616.9542	1877.8807	1851.6352
84.0	-0.025315068493150687	-0.024913242009132423	-0.02451141552511416	1566.1579	1845.3971	1819.5406
84.0	0.024511415525114162	0.024913242009132426	0.02531506849315069	1527.8778	1831.1003	1829.8444
85.0	-0.025315068493150687	-0.024913242009132423	-0.02451141552511416	1861.8894	2075.8894	1947.2849
85.0	0.024511415525114162	0.024913242009132426	0.02531506849315069	2251.9035	2380.3646	2031.7151
86.0	-0.025315068493150687	-0.024913242009132423	-0.02451141552511416	1410.4959	1635.0822	1621.0849
86.0	0.024511415525114162	0.024913242009132426	0.02531506849315069	1780.4028	2103.8329	2035.0163
87.0	-0.02551598173515982	-0.025114155251141555	-0.02471232876712329	1408.7697	1642.3135	1579.2166
87.0	0.024712328767123294	0.025114155251141558	0.025515981735159822	1868.8318	1978.2073	1716.887
88.0	-0.025315068493150687	-0.024913242009132423	-0.02451141552511416	1873.7442	2072.9848	1904.3984
88.0	0.024511415525114162	0.024913242009132426	0.02531506849315069	1597.3234	1835.3459	1743.5565
89.0	-0.025315068493150687	-0.024913242009132423	-0.02451141552511416	1647.5488	1994.9408	1958.9082
89.0	0.024511415525114162	0.024913242009132426	0.02531506849315069	1663.0	2004.848	1981.3929
90.0	-0.025114155251141555	-0.02471232876712329	-0.024310502283105027	1720.091	1836.049	1601.8308
90.0	0.02431050228310503	0.024712328767123294	0.025114155251141558	1591.958	1830.965	1753.993
91.0	-0.025315068493150687	-0.024913242009132423	-0.02451141552511416	1778.0113	1814.9527	1573.2231
91.0	0.024511415525114162	0.024913242009132426	0.02531506849315069	1763.4102	1901.6465	1663.0
92.0	-0.025315068493150687	-0.024913242009132423	-0.02451141552511416	1572.1744	1832.6722	1773.2747
92.0	0.024511415525114162	0.024913242009132426	0.02531506849315069	1814.1366	1846.5327	1523.8605
93.0	-0.025315068493150687	-0.024913242009132423	-0.02451141552511416	1619.7513	1964.7808	1876.7217
93.0	0.024511415525114162	0.024913242009132426	0.02531506849315069	2062.3475	2220.0865	1960.6777
94.0	-0.025114155251141555	-0.02471232876712329	-0.024310502283105023	2049.4831	2314.5302	2083.7271
94.0	0.02431050228310503	0.024712328767123294	0.025114155251141558	2209.3601	2390.5748	2129.3667
95.0	-0.02491324200913243	-0.024511415525114162	-0.024109589041095898	2284.5827	2286.8359	1890.2937
95.0	0.02410958904109589	0.024511415525114155	0.02491324200913242	1886.3214	1980.711	1728.5665
96.0	-0.02491324200913243	-0.024511415525114162	-0.024109589041095898	2039.3178	2319.5994	2099.5091
96.0	0.02410958904109589	0.024511415525114155	0.02491324200913242	1781.0	2036.9242	1947.6426
97.0	-0.024913242009132426	-0.024511415525114162	-0.024109589041095898	2413.6717	2431.9679	2124.2727
97.0	0.02410958904109589	0.024511415525114155	0.02491324200913242	2125.6631	2477.247	2320.1593
98.0	-0.024712328767123294	-0.02431050228310503	-0.023908675799086763	2595.9583	2694.3685	2270.8158
98.0	0.02390867579908676	0.024310502283105023	0.024712328767123287	1918.4415	2190.1066	2088.3638
99.0	-0.024712328767123294	-0.02431050228310503	-0.023908675799086763	2089.7106	2446.6861	2434.077
99.0	0.02390867579908676	0.024310502283105023	0.024712328767123287	1792.9323	2054.5047	1921.3016
100.0	-0.024511415525114162	-0.024109589041095895	-0.02370776255707763	2260.794	2556.404	2421.164
100.0	0.023707762557077627	0.02410958904109589	0.024511415525114155	1860.906	2216.296	2114.968
101.0	-0.024511415525114162	-0.024109589041095895	-0.02370776255707763	2206.8988	2568.5026	2564.4974
101.0	0.023707762557077627	0.02410958904109589	0.024511415525114155	1706.866	1967.611	1883.7195
102.0	-0.024310502283105027	-0.023908675799086763	-0.0235068493150685	2361.3675	2782.8961	2735.4352
102.0	0.023506849315068495	0.02390867579908676	0.024310502283105023	1844.0101	2222.1968	2196.7048
103.0	-0.023908675799086763	-0.0235068493150685	-0.02310502283105023	2583.2961	2671.2375	2295.3476
103.0	0.02310502283105023	0.023506849315068495	0.02390867579908676	2065.4251	2325.2564	2171.2719
104.0	-0.023908675799086763	-0.0235068493150685	-0.02310502283105023	2200.2898	2222.8598	1859.0978
104.0	0.02310502283105023	0.023506849315068495	0.02390867579908676	1984.4499	2229.1142	1979.8339
105.0	-0.023908675799086763	-0.0235068493150685	-0.02310502283105023	2080.974	2395.6138	2298.0
105.0	0.02310502283105023	0.023506849315068495	0.02390867579908676	1936.2133	2257.7695	2189.4842
106.0	-0.023908675799086763	-0.023506849315068495	-0.02310502283105023	1911.234	2193.1462	2047.967
106.0	0.02310502283105023	0.023506849315068495	0.02390867579908676	2732.9598	2881.7258	2410.819
107.0	-0.02370776255707763	-0.023305936073059363	-0.0229041095890411	1804.8579	1944.7942	1823.8977
107.0	0.0229041095890411	0.023305936073059363	0.023707762557077627	1804.4452	2106.5413	1998.7869
108.0	-0.02370776255707763	-0.023305936073059363	-0.0229041095890411	1556.1435	1689.119	1633.4038
108.0	0.0229041095890411	0.023305936073059363	0.023707762557077627	1671.2054	2043.3244	1978.832
109.0	-0.023908675799086763	-0.0235068493150685	-0.02310502283105023	1499.6356	1597.0633	1474.1386
109.0	0.02310502283105023	0.023506849315068495	0.02390867579908676	1767.7683	1834.9009	1630.7563
110.0	-0.024109589041095895	-0.02370776255707763	-0.023305936073059367	1175.2086	1410.9248	1399.7162
110.0	0.023305936073059363	0.023707762557077627	0.02410958904109589	1554.7932	1780.8308	1704.9248
111.0	-0.02431050228310503	-0.023908675799086763	-0.0235068493150685	1222.8518	1319.0988	1247.2964
111.0	0.023506849315068495	0.02390867579908676	0.024310502283105023	1543.9506	1657.753	1521.0937
112.0	-0.024712328767123294	-0.02431050228310503	-0.023908675799086766	1259.5261	1484.0525	1456.7846
112.0	0.02390867579908676	0.024310502283105023	0.024712328767123287	1442.8134	1514.2538	1347.0864
113.0	-0.024712328767123298	-0.02431050228310503	-0.023908675799086766	1352.3851	1389.799	1301.1841
113.0	0.02390867579908676	0.024310502283105023	0.024712328767123287	1812.1811	1963.6945	1797.208
114.0	-0.025114155251141555	-0.02471232876712329	-0.024310502283105027	1228.3831	1382.9969	1300.3217
114.0	0.02431050228310503	0.024712328767123294	0.025114155251141558	1554.1494	1597.1463	1439.3964
115.0	-0.025515981735159822	-0.025114155251141558	-0.024712328767123294	1327.1739	1538.4128	1482.5614
115.0	0.024712328767123294	0.025114155251141558	0.025515981735159822	1693.4453	1706.5872	1467.8839
116.0	-0.025716894977168957	-0.025315068493150693	-0.024913242009132426	1411.9526	1497.4993	1400.155
116.0	0.024913242009132426	0.02531506849315069	0.025716894977168954	1622.9971	1719.6729	1576.3486
117.0	-0.02591780821917809	-0.025515981735159825	-0.02511415525114156	1150.4329	1184.4399	1158.7416
117.0	0.025114155251141558	0.025515981735159822	0.025917808219178086	1557.7491	1598.6254	1364.6581
118.0	-0.02631963470319635	-0.025917808219178086	-0.025515981735159822	1228.2389	1405.4949	1393.4027
118.0	0.02551598173515983	0.025917808219178093	0.026319634703196357	1432.8294	1441.0102	1252.0444
119.0	-0.026319634703196353	-0.025917808219178086	-0.025515981735159822	1185.9203	1241.107	1144.8171
119.0	0.025515981735159815	0.02591780821917808	0.026319634703196357	1484.7374	1744.4767	1715.7548
120.0	-0.026721461187214614	-0.026319634703196346	-0.025917808219178082	1428.0696	1576.1688	1435.8456
120.0	0.025917808219178086	0.02631963470319635	0.026721461187214614	1424.5896	1584.0128	1464.3944
121.0	-0.026922374429223746	-0.026520547945205482	-0.026118721461187218	1063.685	1069.5207	1012.3564
121.0	0.026118721461187218	0.026520547945205482	0.026922374429223746	1474.4538	1650.9586	1505.3065
122.0	-0.02712328767123288	-0.026721461187214617	-0.02631963470319635	1137.6972	1173.8882	1063.7498
122.0	0.02631963470319635	0.026721461187214614	0.027123287671232878	1567.5972	1720.9441	1620.638
123.0	-0.027123287671232885	-0.02672146118721462	-0.026319634703196353	1352.2145	1421.3022	1324.8215
123.0	0.02631963470319635	0.026721461187214614	0.027123287671232878	1324.8347	1494.2713	1464.3306
124.0	-0.02752511415525114	-0.027123287671232878	-0.026721461187214614	1279.2482	1415.353	1377.2247
124.0	0.02672146118721462	0.027123287671232885	0.02752511415525115	1387.652	1410.9358	1281.87
125.0	-0.027525114155251145	-0.027123287671232878	-0.026721461187214614	1409.335	1610.4825	1561.63
125.0	0.02672146118721462	0.027123287671232885	0.02752511415525115	1321.5425	1390.77	1235.1925
126.0	-0.027324200913242017	-0.026922374429223753	-0.026520547945205485	1610.1983	1885.5297	1836.0012
126.0	0.02652054794520549	0.026922374429223753	0.027324200913242017	1258.294	1319.3395	1201.8098
127.0	-0.027324200913242017	-0.026922374429223753	-0.02652054794520549	1519.4442	1582.3993	1438.1491
127.0	0.026520547945205475	0.026922374429223753	0.027324200913242017	1492.1306	1532.8355	1479.9249
128.0	-0.027123287671232878	-0.026721461187214614	-0.02631963470319635	1458.6957	1678.0192	1627.2982
128.0	0.02631963470319635	0.026721461187214614	0.027123287671232878	1575.6198	1686.9434	1573.5834
129.0	-0.02712328767123288	-0.026721461187214614	-0.02631963470319635	1355.3064	1523.16	1492.8835
129.0	0.02631963470319635	0.026721461187214614	0.027123287671232878	1822.461	1894.8214	1736.6668
130.0	-0.02692237442922375	-0.026520547945205485	-0.026118721461187218	1615.8304	1711.0848	1576.9776
130.0	0.026118721461187218	0.026520547945205482	0.026922374429223746	1438.808	1563.5674	1446.1248
131.0	-0.02672146118721462	-0.026319634703196357	-0.02591780821917809	1825.5881	1879.1316	1709.2537
131.0	0.025917808219178086	0.02631963470319635	0.026721461187214614	1262.4769	1391.7408	1319.0658
132.0	-0.026721461187214614	-0.02631963470319635	-0.025917808219178086	1632.5527	1737.6469	1606.2334
132.0	0.025917808219178086	0.026319634703196357	0.02672146118721462	1501.8833	1517.7518	1369.8686
133.0	-0.026520547945205485	-0.026118721461187218	-0.025716894977168954	1387.693	1520.9887	1446.2956
133.0	0.025716894977168954	0.026118721461187218	0.026520547945205482	1288.8294	1434.4886	1385.6705
134.0	-0.026319634703196353	-0.02591780821917809	-0.025515981735159822	1573.5947	1609.1929	1453.7558
134.0	0.025515981735159822	0.025917808219178086	0.02631963470319635	1298.0159	1395.4448	1361.6926
135.0	-0.026319634703196357	-0.02591780821917809	-0.025515981735159825	1509.5402	1733.1289	1705.3273
135.0	0.025515981735159815	0.025917808219178086	0.02631963470319635	1344.1832	1412.5047	1318.9493
136.0	-0.026118721461187218	-0.025716894977168954	-0.025315068493150687	1537.7805	1754.2557	1752.5736
136.0	0.02531506849315069	0.025716894977168954	0.026118721461187218	1194.1413	1271.6493	1161.7376
137.0	-0.025716894977168954	-0.02531506849315069	-0.024913242009132426	1623.5648	1745.9436	1621.102
137.0	0.024913242009132426	0.02531506849315069	0.025716894977168954	1113.0661	1220.5372	1161.9862
138.0	-0.026721461187214617	-0.026319634703196353	-0.025917808219178086	984.9269	1081.3913	1015.9059
138.0	0.025917808219178082	0.026319634703196353	0.026721461187214617	1220.6464	1231.5963	1123.27
