frame_pos	peakXm1	peakX	peakXp1	peak.amp.m1	peak.amp	peak.amp.p1
12.0	-0.02326609686609686	-0.02286495726495727	-0.022463817663817665	5012.124	5619.004	5584.744
12.0	0.022463817663817665	0.02286495726495727	0.02326609686609686	4434.7576	4901.9528	4737.008
13.0	-0.00040113960113959124	0.0	0.0004011396011396051	4658.4654	5316.0778	5268.9006
14.0	-0.021661538461538454	-0.021260398860398863	-0.020859259259259258	1958.996	2046.9292	1951.4696
14.0	0.020859259259259258	0.021260398860398863	0.021661538461538468	4847.272	5563.1524	5545.4536
15.0	-0.022463817663817665	-0.022062678062678073	-0.021661538461538468	4666.54	5105.653	4733.766
15.0	0.021661538461538454	0.02206267806267806	0.022463817663817665	2122.339	2363.554	2252.986
16.0	-0.01965584045584047	-0.019254700854700865	-0.01885356125356126	4351.392	4801.8048	4576.7392
16.0	0.018853561253561246	0.01925470085470085	0.019655840455840456	2359.9584	2476.1504	2234.6032
17.0	-0.02105982905982906	-0.020658689458689455	-0.02025754985754985	1782.425	1930.0182	1888.885
17.0	0.02025754985754985	0.020658689458689455	0.02105982905982906	3642.8606	4125.9636	3986.1998
18.0	-0.021661538461538468	-0.021260398860398863	-0.020859259259259258	2311.0	2313.29	2072.9456
18.0	0.020859259259259258	0.021260398860398863	0.021661538461538468	2363.0756	2536.3264	2498.9276
19.0	-0.023867806267806282	-0.023466666666666677	-0.023065527065527072	1522.1044	1570.478	1507.695
19.0	0.02306552706552706	0.023466666666666663	0.02386780626780627	1540.7472	1608.478	1575.0
20.0	-0.02326609686609686	-0.02286495726495727	-0.022463817663817665	1683.86	1684.812	1631.812
20.0	0.022463817663817665	0.02286495726495727	0.023266096866096875	1633.712	1753.524	1698.38
21.0	-0.022062678062678073	-0.021661538461538468	-0.021260398860398863	2299.7554	2412.9378	2331.02
21.0	0.02126039886039885	0.021661538461538468	0.022062678062678046	2122.4368	2300.1182	2251.7956
22.0	-0.023266096866096875	-0.02286495726495727	-0.02246381766381768	2499.1704	2876.7932	2794.18
22.0	0.02246381766381765	0.022864957264957256	0.02326609686609686	1828.9368	1981.5596	1832.4476
23.0	-0.02025754985754985	-0.019856410256410245	-0.019455270655270654	2549.1902	2562.8262	2359.8916
23.0	0.019455270655270668	0.01985641025641026	0.020257549857549864	5481.8112	5646.376	5040.9378
24.0	-0.020257549857549864	-0.01985641025641026	-0.019455270655270654	1666.9072	1960.4208	1896.2144
24.0	0.019455270655270654	0.01985641025641026	0.02025754985754985	2107.8176	2231.8096	2037.6304
25.0	-0.01965584045584047	-0.019254700854700865	-0.018853561253561267	2902.84	2998.82	2726.53
25.0	0.018853561253561246	0.01925470085470085	0.019655840455840443	3239.95	3567.34	3523.685
26.0	-0.021260398860398856	-0.020859259259259258	-0.020458119658119653	1897.0108	2144.3572	2109.572
26.0	0.020458119658119667	0.020859259259259272	0.021260398860398863	2909.8828	3220.8908	3022.6284
27.0	-0.02306552706552706	-0.02266438746438746	-0.022263247863247862	3106.9226	3496.343	3471.5504
27.0	0.022263247863247876	0.022664387464387467	0.023065527065527072	2305.2642	2555.8534	2439.3278
28.0	-0.025271794871794873	-0.02487065527065527	-0.02446951566951567	3965.72	4423.672	4383.636
28.0	0.02446951566951567	0.024870655270655274	0.02527179487179488	3447.2544	3773.9312	3748.932
29.0	-0.024670085470085465	-0.024268945868945867	-0.023867806267806265	2446.43	2549.3168	2432.9762
29.0	0.02386780626780627	0.024268945868945874	0.02467008547008548	6379.2864	6483.7508	6021.8384
30.0	-0.024469515669515666	-0.024068376068376064	-0.023667236467236466	5084.918	5644.642	5621.244
30.0	0.023667236467236473	0.02406837606837607	0.024469515669515676	2907.914	2910.848	2509.81
